"","votes.funny","votes.useful","votes.cool","user_id","name","average_stars","review_count"
"331",78,318,218,"ueFG4iLS8AGlDsT3Y41dmA","Elyse",3.93,263
"332",0,12,3,"0VJkru53hi_-YqQ4LoIbnw","Carri",4.33,9
"333",0,6,1,"MevHLh2xVAcBVOwvs0jS1w","Aurora",3.75,28
"334",0,2,0,"k0ZiLk6LMoa8kCFmTjJ_Qg","brittany",4,12
"335",29,104,34,"JQ209VaccTCHSqT22iYXlA","Smarty Pants",3.64,122
"336",6,4,0,"GGyXHGGXyIb6Bc8Hh-rgNw","Norma",3.14,8
"337",1,5,2,"M5aFV6a_fy5wQNowvWHV5A","Nick",2.8,5
"338",10532,15570,11372,"mFOZOsPQOacWIMVSyXbEbg","Don",3.81,1556
"339",1,3,1,"Nf2fbTcpiWKpuHYKQvWeBA","Justin",1,3
"340",2,2,0,"LJb4foa2owyrzqhCnRCIvQ","Paul",4,1
"341",23,38,13,"Poe51tV71Ngel2WROrfwHw","Matt",4.13,52
"342",0,0,0,"wABCCy5wxzbqkh44M5EjnA","Chelsea",3,2
"343",8,7,8,"sbjfYosWSEaQByfqCPgrKg","Ezra",3.69,13
"344",66,168,142,"ME_oGsxnoO-eRrJqNgjrfg","Mike",3.81,42
"345",3,18,9,"lSmP-JwAHbtTZbxpV4OX3A","E Paul",3.97,29
"346",9,34,1,"4OaFI30Sjum70Hh-S-qhkQ","Judy",1.12,11
"347",9,24,12,"IzTrBTvhU0QdsFP-2G896Q","Laura",4.08,13
"348",1,5,1,"LeCbbDMAO2MS40MWWikLqw","Daniel",1.5,3
"349",6,3,0,"JiZQCK4iW4rIpdZMFQDFZA","T",4.33,3
"350",13,31,4,"OvEOHaQrf0LSBx1zTQ4-Qg","Jennifer",3.56,39
"351",5,8,1,"O-VK6aGY2S1kLMxKT0C4ZA","Michelle",3.12,8
"352",0,3,1,"8xgBvjq3G-a4PXIrQxYXoQ","Mike",3.29,34
"353",1,5,4,"Pr_FB-Pe8xZpo8n-LsqULw","Shanna",3.29,7
"354",1,1,0,"paFAm3Ym7rls7vilYXM55g","James",3.29,7
"355",0,1,0,"dKefiVakmDvtFFL5MzVHiQ","Michael",5,1
"356",1,6,2,"32I7moHYL0wYD-wiOnLWAw","Jimmy",3.85,13
"357",0,12,0,"ErU6nQCYgttQv259O2EdmA","Laura",4.6,10
"358",0,0,0,"ci2NXHwXGJob3aZEjHqOqw","Maggy",3.33,3
"359",0,18,0,"QpY7RhScn5ak3QIsmQBSEA","Uyen",3.5,4
"360",1,8,3,"W_l3N7oONtPRaa0DNDJyDg","Deborah",5,7
"361",24,253,110,"Nl8kUgXO4zbnuWa7hm_aWA","Chris",3.74,356
"362",33,62,22,"cNU3hw0Gvm2iNGOOvrhWMg","Whitney",3.52,100
"363",3,3,3,"XSB9hyZ3dujTg_qjIuTNqQ","Brian",4.33,3
"364",11,59,24,"RYhI1t8W7M4kA44HkP4e9A","Chris",3.8,123
"365",0,7,0,"7jBDAmmio1YDfgbuAzccHw","Rob",3.44,11
"366",2,10,1,"KFSzJUcqT4xXVjHRW3bVAg","Beth",4.33,13
"367",2,18,10,"rtlTG8IH46Tbyxsr0AXzqw","Andre",4.86,8
"368",1,15,1,"tl4z8iSvX7SwJwbSJt-v8w","Jeff",3.57,14
"369",5,6,2,"qjumhaqvwFHz68ogEJKRXQ","jean",5,10
"370",344,352,135,"W7zmm1uzlyUkEqpSG7PlBw","Ian",3.15,209
"371",30,161,111,"qHcl1_XVuf0SW5T5x8-p9w","John",4.46,156
"372",2,4,3,"WURxeqfudWIuNnKAMRNIUQ","Jeff",3.9,10
"373",12,22,13,"mLLfJtVhVf84jlpOJjfU3Q","Alice",3.93,20
"374",0,0,3,"01Gc7stzEa_cL_HBtPtOFw","Jason",4.67,3
"375",9,6,2,"jAO9zgmbTXk4LaTxdSP_TA","Patty",3.94,33
"376",5,47,5,"iokHNUGxXxSxJg5IqnN_cg","Doug",4.02,63
"377",216,369,249,"XYytM-q2UFVyQxqbO0KmRA","Hilary",3.96,69
"378",14,36,20,"Qbi-191fMtAHmoQ2i99Ktg","Melissa",3.27,33
"379",3,6,4,"FqthOa35iYQWwJ29hlHvNg","Andy",3.43,37
"380",1,2,0,"mmsab7WJdq32RNObdmxLdg","Royene",5,2
"381",2,6,2,"FtIPVtdkwDpk1BuTJn7Ulw","Robert",4.75,8
"382",27,50,39,"Hrx57cIiOSDInV5u8Deo7w","Alex",3.82,88
"383",0,7,0,"1gnFcHg01oJMTmO2VjZXhg","Edward",1,3
"384",0,0,0,"xkrHJJFvgmlOozo61gISWQ","Christa",5,1
"385",1,12,3,"f8dTSbjfaVC6nXIdtUKFCg","Dave",3.92,13
"386",0,0,0,"E9nUqnsDCEIqe54dPz-w4w","E.",2,2
"387",1,6,1,"Z1oZGIdSVU_7jg9of4KSCA","Tim",3.57,8
"388",0,0,0,"3pGsaJ-Z3fTzjagchYjHwg","Evelyn",4,1
"389",0,1,1,"XHAB0E6oJo27KMopmAEc6A","Michelle",4.5,2
"390",1,0,0,"Kf5LfTnRphiaGysEfXwTbw","Julie",2,2
"391",1,2,1,"p6Q8nIGFB2Qz7Gh7UKrVdA","Joe",3,2
"392",0,3,0,"yUc9j85vBFtVKesZPHVBdQ","georgina",4.4,5
"393",1,1,3,"s8bIC_db4Wl8v-QOpv9Cqw","Shelley",4.6,5
"394",1,7,3,"UV5X9LPmmhGmG0xkFyEStg","Andrew",3.14,14
"395",9,20,15,"fDGhrZ59p4fV2tBMv5HCXg","Clay",3.71,14
"396",2,17,4,"9OaktpNU_fKnsjXEzqgg0w","Dawn",3.67,9
"397",5,33,12,"Ji10QE4i4oWaJLfQzxzPzA","Gary",3.5,18
"398",9,34,17,"pIuRwWH-mVwJeD1m8W2yng","Katie",3.58,12
"399",84,105,66,"fu3Y_E-v_EalSsAbTdrghg","cassandra",3.68,38
"400",0,1,1,"BsQohe1JcbJDUeD8BzVRRg","J",3,5
"401",1,15,7,"OHYE-8Ne71pYtAo-hBg8AA","Christine",4,21
"402",0,1,0,"dDB2aE_7dQEivRfv8pjS2g","Jane",4,1
"403",0,1,0,"TwmjkxfOfYfrnI7o1_I0GQ","Jim",2,1
"404",363,238,144,"WzhgWeBJSg5on-UphYpHWQ","Haiku-Project",3.14,234
"405",1,0,0,"0MP5D8x7K_CpJXSYgyfSWw","jamie",4.5,3
"406",3,10,0,"gPgpg7HXHBKu2pkefNFgkw","Daniel",2.5,7
"407",1,4,1,"Mkty25J0B1vkWOQocJo2pQ","Kimberly",4,4
"408",0,1,0,"Eaf8rp_tMi4rRo_WsIP-EA","Nizhoni",3.5,3
"409",0,6,1,"xSAPbqw9njNGUXRRM_D5ow","Marilyn",3.5,6
"410",0,1,0,"myXtZZ7S9MJclmQmBpKI9A","Angie",4,4
"411",4,2,0,"iGo5d_ZuZau6JiY0PSiZew","Juli",3.67,3
"412",4,11,3,"MAVKUoJCh522xWoqbtvZDg","Greg",4.75,4
"413",0,4,1,"F04PZuHKAm_JVFuHpq_TOQ","Idealiza",4.1,10
"414",1,6,3,"4RkP3B0tpo3WRRxTaYClaw","Gary",3,20
"415",0,7,6,"yHH1mw4Di18SRPYa0XgH5Q","CA",3.52,24
"416",0,4,1,"iJU5s1HBHvf2dgBlHPlUyg","Becci",3.88,8
"417",0,1,0,"FJHn7gQWIddanwLoc5FtXQ","Gizelle",5,2
"418",2,1,2,"WsdLl3FrWoCnmyyn_YJF8g","Sarah",4.62,8
"419",0,2,1,"I0yXAdK4PIkvv3PF9uxPvQ","Gretchen",5,1
"420",0,3,0,"YsxBeUzUj4O6RuRdmfMBlw","Richard",4.5,2
"421",0,0,0,"c6gd0okmkw23Cv0QDRWPGA","Dan",5,2
"422",40,42,33,"0Dngp-JFYvvXD4cy6plvbA","Angelina",4.11,21
"423",0,4,1,"8UtuArbpfsxJHBJ5MPYxzw","John",3.2,6
"424",1,3,0,"CTDYgDNHm9vTB-16ikrA8g","Nc",3.18,12
"425",0,2,1,"9QdvI8zZZ8FpxqRQQOVijw","Lori",5,2
"426",15,52,23,"MayZpjenKOSfN6BM597OjQ","Karl",3.94,127
"427",14,33,26,"Wf1x15Wc6xuA5jtuWlTV8w","Sarah",4.53,19
"428",2,11,3,"YvLIoVSys2jumA4qXHwUHQ","Derek",3.58,31
"429",0,0,0,"pT_qvk4SweSFQm7ONuXmpg","Paul",4,2
"430",0,6,0,"yQdV1qqnFRdulJDLigGV3g","Cee",4.33,7
"431",1,1,1,"BkdQfuEXY8k1karD0R9T1w","Alison",5,3
"432",8,24,7,"TVMLSvdYuHK3BOwh-kafRQ","Ed",3.22,27
"433",275,576,361,"USeoBschJ_sQCSF2n72EMQ","Tamra",4.02,358
"434",4,31,9,"FmwWPEQMcxCGI5K1yqAXaA","Todd",3.69,77
"435",0,3,1,"2G5N1YvbqQ_9Wa3UEMMbnA","Valentina",5,3
"436",106,154,67,"_jZ0G-7mvDbY4KSIfx3U-Q","Jeanilee",3.56,141
"437",1,18,3,"NwW2cugjOubA493bLRf1-w","Aaron",5,2
"438",0,4,0,"57f5XdwxSQvjKnR2RQ-nQQ","Adriana",3,5
"439",2,7,3,"3h2q8SdK4BN12VRJ4hJ3Yw","Jeremy",3.31,13
"440",0,1,0,"TkDysi5E-mGRWnnZpGyDNQ","J",3,2
"441",0,1,0,"kWtw8f9MiodFcMUipiWkag","Doug",5,2
"442",1,4,3,"LV4-CQ9xUgyjrCvym0gilw","Paul",5,3
"443",20,61,37,"rvoj2kap6zp_fC9UAle-rg","Ed",4.1,118
"444",2,3,2,"9OiOuOhxnXZ3zcqFaIZiOg","Amber",4.27,15
"445",117,575,154,"HlEnP5AS3CBg4f0NZR7M2Q","Stephen",3.59,623
"446",118,333,148,"Dt2JQ62K6Gh59rUEfvhMCQ","Brian",4.71,670
"447",34,121,47,"4ISG7_E0jmpjIZlBBtZnQQ","Jerry",3.21,29
"448",1,1,1,"EuS_a5ET4zcUoVOWNWN5QA","Kevin",5,3
"449",25,49,24,"GIwdJzBzacIFLHEZ81CloQ","argen",3.27,26
"450",5,5,6,"_R7VHVlXk12JDJ_3oyqoEw","Jackie",5,2
"451",31,34,13,"uvHpwvbKwXWDF1oOTjhwTA","Lee",3.82,44
"452",0,6,0,"dvKnVFINyHhScukBaWVPzA","Russell",1.5,4
"453",0,0,1,"5_GxM3rifzPNG9DIwc1jAw","Erica",4.67,3
"454",46,148,35,"aidmFfjOjpVKD-5L4J6X7w","Les",3.46,79
"455",1,4,1,"bnY2a2zkcF9HbkTaKD1QNw","Jason",5,5
"456",0,11,3,"y41uv-OcU2OqQAWGvcT80g","Carl",3.45,12
"457",61,104,135,"fzkO1lGkx8MHhT8S4Rbg3w","Andrew",3.56,90
"458",1,2,0,"ANLs9rKztq8lVvze9GYqAA","Angela",1,1
"459",1,0,0,"ZyntP_awJOJHiXVoiJlHvg","Whitney",4,4
"460",3,26,1,"jcJ066tZKWRjqcu62qU92g","M",2.06,18
"461",0,0,0,"59GQT0UvSF9ZXJStQx90-Q","Sandra",3.33,3
"462",2,5,0,"mBMrH6rLhrD6NGy-x_8kqg","George",4,6
"463",1,8,0,"2uBJLLUP02ns-Wk1E5_1jA","Jill",3.4,5
"464",13,19,13,"dxPBchN0OnHTENctEUm7NQ","Jessica",4.03,30
"465",0,1,0,"g5kc2glx0z7L4ODOpHTriA","John",4.19,16
"466",2,4,0,"xfVuV2ELZkVmf1HcffAcHA","Pam",3,2
"467",0,1,0,"1KIYB6nrPfPmIZkeoc95JQ","Carolina",5,2
"468",13,32,6,"SELZZtPd63AXmbBLt1QmKw","Ron",4.04,23
"469",14,19,10,"SVTithAVeVvoXejOKqblzg","Cece",4.07,54
"470",2,2,0,"X1C6Ufo9Y0OxoxORBYPOLA","Blair",4.33,3
"471",4,20,7,"-RUFfiA70JEDJMvg7bhf-w","j",3.97,35
"472",13,90,32,"Qt5WxOyy2ZIphSlLECTRPw","Joe",4.22,55
"473",61,134,85,"sHeD1MXfvJsLSOd9vwQyBQ","Jaswant A.",3.64,118
"474",0,5,0,"ud3r6NBFdvOuBIhSszczhw","perris",3,7
"475",0,2,0,"_bxCv9-IV7uLMF-fKYJEOg","Ben",4.14,8
"476",0,10,0,"FMqHmO1UADNIbew3nMEw1w","Diedre",2.8,5
"477",1,3,0,"at2AAusydEO6WNBllucYPQ","Brett",2.6,6
"478",3,6,3,"UkOVTzDYTdVrbvN9xJtKCw","Lance",2.75,5
"479",1,2,0,"qFJKIYz3qtVXJ8XtMl5BFA","Gary",5,1
"480",1404,2067,1755,"0O0WByGmSVbF7iNs4uxi0w","Julie",3.8,321
"481",1,1,1,"otXShZG3QHxcKS8s825EhQ","Turtle",3,2
"482",2,5,0,"gK28-8rZLelGnA_GD8H5Cw","Kim",2.33,4
"483",10,12,4,"wEMn5U0mlTp3Td5n2ZgwKQ","Leopold",3,3
"484",3,6,1,"QZ3mPg7nFpd8IyhbEInLzA","kate",2.83,7
"485",2,14,4,"GDiBqkthUVf5B6LvloKtNA","Kelly",3.55,11
"486",3,5,3,"-tGwkqPAxADryZ6cgbL0nA","Karla",4,7
"487",2,15,6,"VQDgEiTWbiQ71Lnqp6IX6A","Maria",4.44,9
"488",7,28,5,"kvBcEmrcMAdxA31A3dhYfw","Kristen",3.86,22
"489",0,4,1,"dk4GW5x4DoMmHAAifcI30g","Diane",4.5,2
"490",0,7,0,"ZI1PrgDFvSpYWafvJh9wAg","Don",3.46,13
"491",0,1,2,"dMs7rf0jda6MujQKKrVQAQ","Michael",1.33,4
"492",35,62,20,"GhibpoTtNRskuDcI1ixwYQ","Colin",3.23,35
"493",32,176,38,"emb_C0VedxgAqVvq2ulq0w","L",3.82,150
"494",2,9,2,"f-WfffF_yXSKAU6kw6HysQ","Jay",3.86,7
"495",5,13,3,"WkmygkX37k1LvNIkjlfk6Q","Green",3.88,16
"496",3,7,5,"QREoJa7EzAvfiyDkJWtB2A","John",4.31,27
"497",58,88,61,"LQ7qcT0TWlNFnLzdohhgPg","Ashley",3.79,28
"498",2,9,1,"EJg4HGV-luvWjiJGZ2LfEw","Chris",3.36,44
"499",0,2,0,"pFKXmVWwP4NfFMEMEqy9Tg","Bianca",4.67,3
"500",0,0,0,"TGHKt5Iz_4c4Zhg_d_hKzA","Joseph",1.5,2
"501",1,21,4,"Vt1vmEiyPShybCyNFRWsbQ","Jay",3.11,9
"502",1,7,0,"Ja44aQfqIMBJPk7UdVR4wg","Ed",4.38,9
"503",487,826,554,"PShy2RYNadDUhJf4ErOJ7w","Sarah",3.81,425
"504",0,0,1,"c0iqVXgszeexr7yOxO7Klg","Seth",5,1
"505",0,3,1,"yZHGqCWs678-5SSz0mWsVQ","Joseph",4.14,7
"506",4,24,3,"6fs6KkO9brX2-Ws3hJPUww","Jessica",4,11
"507",1,1,1,"heflHo2ykNjxMTKvNDhxxA","Ryan",4,2
"508",35,142,29,"WFs7wNFMnCMu9KepJIIVuQ","Joe",3.28,195
"509",9,13,8,"9Y6d1VakRuF9qSvfe2JfqQ","Leilani",3.88,8
"510",27,115,46,"d_UFFsYPb4Cd78YlU2UHNw","Antony",3.48,145
"511",14,38,16,"EXBOkXWPNYZk5HFBg5NbTQ","Cassidy",4.04,25
"512",0,2,0,"cPCrwa3hB5lig3iIemrgmg","Penny",5,2
"513",0,21,0,"uB2lPuiKS0SjE2fcoYeSpg","Rose",3.11,9
"514",0,2,1,"e4asU9VABdygEo5dcFI1tg","Bryan",3.67,3
"515",6,35,12,"5HVFqSSoDE1zZ9P8Sgr6Aw","Lindsey",4.3,20
"516",4,19,4,"htUqnu_j9CmOqXxilbK4Sg","Scott",3.9,10
"517",0,2,0,"fRmQPOOYnlz0onoOMl3KwQ","Heather",1,1
"518",1,4,0,"5eDyrVLc_AHcSfiG5sIGMw","Kerri",3.29,7
"519",580,1967,761,"KwUOJ2v_2SNZonrdLw1gLg","Shannon",3.16,946
"520",3,6,3,"SClabXBK2K2aJJ3rbdwzTA","john",2.92,14
"521",0,1,0,"qYnmuzcT8dqEtEjDpqP6rg","Jake",5,1
"522",0,1,0,"lmT-ZqtmJBfvJt8hnGDpoA","Taylor",5,2
"523",6,70,19,"wlNsUCxLz-UEiUvWcQwuVA","Scott",3.65,77
"524",0,2,1,"re3TP20t97rmnoAhngWJ-A","Jarl",4.64,11
"525",1,3,0,"Caf6ZCnr92aGPpL95zITOQ","Erin",2,2
"526",121,227,113,"XtzSu8tDs_XDVAhO_J1VDw","Wilt",3.14,118
"527",0,4,1,"-AXYYxdz_oQb1gVc4WKevQ","Joanne",3.69,13
"528",19,59,26,"KSBFytcdjPKZgXKQnYQdkA","Jeff",4.19,38
"529",45,195,65,"93rkBOyASqzxtJ1FIAavIA","Bill",3.41,64
"530",0,0,0,"AKNRJ5YuUVixrj6P-ORofg","Edsel",3,1
"531",0,1,0,"50JXhF3YpFJ1B4EAdy6F7g","Gregory",5,1
"532",0,0,0,"wgO2JVzw8snYiw_sr_d8Vw","lisa",4.67,3
"533",85,328,77,"0RwURk5HctmgkmYSIjAXrA","Mike",3.02,228
"534",0,3,1,"KcnrpEOCMXEfI7-VK-H5AA","Ken",4.25,5
"535",3,7,2,"w9B641TqAMwEjl_jGQpS1Q","Jennifer",3.79,24
"536",0,4,0,"0guvtI7_02UsRQ67usKKWA","lynn",1,2
"537",0,1,0,"j_Ntp28guy_zin28c9HrgA","Terri",4,1
"538",27,89,39,"CjL3FtpiDzhNXTQPw0-RBw","Natalie",3.79,76
"539",4,10,6,"5oLghpNAIeYA40RQ6645rg","Rachel",3.91,11
"540",6,33,17,"va7gzusOYwGnbrhqMu3fvA","Faris",3.86,44
"541",20,88,33,"drS3ZN6-zA3sr5WM2fG5tQ","Dana",4.44,84
"542",9,23,7,"9-Y2cy-7rWPMHrkkYmXFfA","Martin",3.73,40
"543",0,2,0,"z-nE6aCXKDKUzd34okSMSw","Laurie",4.5,2
"544",8,18,5,"Uufvv9CBpJmPRXDQTSBKYg","Michael",3.25,12
"545",3,19,1,"GE-sjjupSfG0pgw5W1bYBg","Greg",3.62,18
"546",1,0,0,"ig19amIhIvzBWbMHAUtc4Q","Joe",3.5,2
"547",9,45,24,"pjuKTKORuY97T_t-Y6NfFg","Dave",4.33,18
"548",1,3,3,"yGb99LvM0UF8DCN489a6vA","Sabrina",5,3
"549",2,17,2,"BVt0EPH93EWZyL6nyyOs6A","My-Hanh",3.33,12
"550",6,13,1,"XSkmaM89ytNpVBu6ng4isw","Dean",2,7
"551",1,21,3,"Z4ME_0M7mjSzBokwRUxPMQ","Chris",3.87,38
"552",0,3,1,"K2vo2qq24sXfSQ8YVWJsyA","Diamond",3.75,4
"553",30,134,46,"T4yM00HmwlhJ7L89rMapYA","Janna",3.81,90
"554",2,0,0,"_uNkmoeAfBSBUlSawTEkpg","Tasha",4,1
"555",30,63,16,"G0HVFc8Ww078uWR3CDTEuw","Mr.",3.3,79
"556",0,1,0,"0vNa9fpMlvsA6tZCGSwUQg","ryan",1,1
"557",1,7,2,"03So5fVSX1HA0cPrfIgDYg","Kurt",4.43,8
"558",0,6,0,"kxgvFD03z5Jt1BSfpKqWwA","Richard",3.71,8
"559",39,77,35,"Zq1J3jo27l5m2ntTZPOSgA","Karell",3.55,31
"560",1,7,1,"4aTxrWvo5GKwxmgmqeP6HA","Kris",4.14,7
"561",10,49,21,"FxxmuUQW2GJkFJ_DZzKujg","Autumn",3.97,59
"562",0,0,0,"tx9RdmxE3xsjB0W8ZfSmvw","Dave",5,1
"563",11,11,4,"HRHlw19ahi3sOYTSeBNEgg","Michael",3.59,17
"564",1,2,1,"PbKgWZ9Ha8cg0ZliGr-Zuw","Eric",4.17,6
"565",0,0,0,"DSDR7VxbSh8w4h4XUxt_9A","Brooke",1,1
"566",5,15,6,"WT9ovh815uB6JeVTL2dqDQ","Alton",4.1,31
"567",3,5,1,"tdtxSRe9sZHpl1fQZh9AbQ","Nina",3.33,7
"568",1,0,0,"e2h6wEcKDbBOqaAow00J0A","Jill",5,1
"569",211,335,181,"XClubOVvytx-nnuI0JbxpA","Michael",3.27,170
"570",39,126,84,"cEIeuU0-4fX0Y4qCUW3PwQ","Heather",3.82,66
"571",0,4,0,"_IIx4BPhKdYQx-e_wK-g0w","Gloria",4.25,5
"572",0,3,0,"MtflifmL6-IOvJ7XYv2tCQ","Sharon",2.58,12
"573",0,0,0,"v45tuxGFmWasQEBhQXwQLA","Jennifer",5,2
"574",3,2,1,"ESdBD3mUB-2am7DG3C6-tw","Jesse",3.5,2
"575",0,0,0,"xI9Ed5a0nkoynzi5DgwdBg","Renae",5,4
"576",1,1,0,"x2tF7IARTIp1Lhuw-73bTw","John",4.5,4
"577",11,47,18,"zn81QpflLDUaGZkCMUowCg","Chen",3.53,62
"578",0,19,1,"l3JnyaRPcgGE4xcyuG4uug","Evelyn",3.64,11
"579",9,34,5,"U2zj4joH5yKuqEH-j6mj9g","Margo",3.63,62
"580",20,78,21,"lwJs6kJFmFUcnKtxKQkHrw","Tom",3.94,116
"581",0,1,0,"3gdXlGUVrB8-rRno2mKDKw","Ann",4,1
"582",4,2,0,"7jWH31u9tWQUeNAWnwakkg","svetlana",4.67,3
"583",3,14,3,"uaqPurAsBJZjDa6a5PAkGQ","roger",3.95,19
"584",2,6,2,"Ow2bRySwb6ykdYQ5snm0zQ","George",4.09,11
"585",0,3,0,"K6ydj-nGjEodeW0oA1JTSA","Chris",3.4,5
"586",11,57,8,"F8MIgcGzop_Mv0gFYJc4fA","Debbie",3.25,83
"587",0,0,0,"iU1VdX3CD5WSQqvVbY8dKw","Manda",3.5,2
"588",0,0,0,"OHMHTKAnTYzNeC-49Ar7Ig","Thaddeus",4.33,3
"589",0,4,1,"QWVOJfWouSlqcxNy6QPMyw","Sam",3.62,8
"590",1,7,2,"ygZTPe52ZhK9jOBzS8GQ8g","Ivy",3.75,8
"591",0,0,0,"ebG2KWPdefpvoe7JLKAGXg","Kris",3,5
"592",0,5,0,"2huG-AOLWF92gW2l_454sw","Donna",5,4
"593",6,9,4,"4WyOI4x62W2EsvZO-RV-MQ","Phil",4.29,7
"594",10,14,14,"bsaQbhhibvJaPvutORpftQ","R",3.25,12
"595",1,1,0,"wSZKuFFkopIcYNldWiX0Gw","Terran",2,1
"596",2,5,2,"Y955L6F5cqwW3kddzwRIqw","Rrrrrr",3.4,6
"597",1,6,0,"gGbN1aKQHMgfQZkqlsuwzg","Dana",4.22,9
"598",0,0,1,"s3VTlJ25ctD9oby_Xp2b1g","Sars",3.2,5
"599",0,2,0,"hvpt7Qyn9hj4Y98-t6plsw","Sky",5,4
"600",0,5,2,"7BWfsf269YdZuDg_LoJIbQ","Ellen",4,2
"601",0,0,0,"SFDMJfZkj1tlkMnmWdezqg","Mathew",4,1
"602",2,5,1,"A-YheCAEJ9n4KsoABf82Og","Jessica",4.08,13
"603",1,2,0,"1vMCQ-IjsE5tqI8bK2NEGA","Jon",3,9
"604",0,0,0,"KBr7UXlfD-Qrq8dk4o2XMw","Barry",4.75,4
"605",3,16,4,"xnaTKXTGnp4I-PLE6_sozw","Steve",3.68,22
"606",2,7,0,"260J4Kxi1z5Zk7PQ1AguRg","Seth",3,8
"607",0,0,0,"qa2LddXXDatQKVaD7CfYRA","Aimee",3.33,3
"608",19,148,70,"8wIHSq3WCKsWn_AqHJt3PQ","Victoria",4,189
"609",0,1,0,"wMPHRikyUeQHo8c9VSiTNA","Sharon",1,1
"610",0,3,0,"mnyZvcyV0mRSdsoxrqfu2g","Mrs",1.5,6
"611",45,183,77,"lx0sQOzYdJSblKZey8JdKA","Johnson",4.42,307
"612",35,100,43,"9vxUUOoasnu8gtoXRwAhYw","Kate",4,51
"613",2,10,5,"VQPfOFuMcTmwUULBh_xmAw","Cameron",4.13,15
"614",14,28,12,"u4kF4tOa3XMAY6BwsijTNQ","John",3.9,21
"615",4,16,13,"UHWSMoTUnoBuUgujsYIXhw","Laura",4.14,14
"616",1,0,0,"gzRsfkwkxS1OAcMvh6muDQ","Rod",5,1
"617",2,9,4,"AHbVHXUZwDGYa5GV2_NmeA","Ryan",4,6
"618",7,30,9,"qlBipIXCOkNERf0IOd-gGQ","lauren",3.11,44
"619",2,15,4,"PWRU-wuu7V8ZqDf2IXm2Jw","Devendra",3.9,31
"620",1,3,1,"9e9LSaguL3bhEYktZN6TNA","Colleen",2.75,4
"621",5,12,1,"pHrkHicheEb1j1SPzR-knw","Dan",2.88,8
"622",0,1,0,"KqpafLMnQ3RzGIxGRFLE-g","Nicole",4,1
"623",0,0,0,"Qs-v7jcKjmFwR--fFLOnDA","Scott",4,1
"624",4,12,4,"rB7rGmyiM9z2lXx5A57xGQ","Sarah",4.12,16
"625",18,54,14,"QDIhUXuNvXPY2Gv94QFiug","John",3.59,97
"626",0,7,0,"VWiNT7vv2fOEQG93WYnJGQ","Chris",3.33,3
"627",9,20,6,"EtTm7WJ55Q5JYlGKfDax8w","Required",3.78,73
"628",1,11,1,"WK_oLD4AuSLAkcRUnW8MjQ","Peter",4.26,23
"629",7,24,10,"L6-K7i4Ir1blOPOpLM3AcA","William",3.54,13
"630",0,17,13,"LK6vmQ121ZnLwg2sbWp2zA","Shayna",5,2
"631",3,3,0,"_Q86NbrhbBGYcH1yqqvnuw","Mike",3.83,6
"632",3,10,6,"olAWn1THWUK85cMEfSEJRA","Susan",4.6,11
"633",0,0,0,"qCEhcXDIOuSvf8j5R2QCrg","Daniel",1,1
"634",1,1,1,"q9HeJR36OE4bX2z5q6hgeg","Francine",4.4,5
"635",22,107,30,"JZ3Ozz-wpTlrUrKf00Xi8A","Shauna",3.38,122
"636",19,47,14,"rb5IeRBjDKOWC77_ecA5kA","Robert",3.28,46
"637",0,0,0,"kB8PpNmszUWaA5C5GiZ1jA","Sara",5,1
"638",19,67,26,"8NBv8xMD1dTkM7c9TTTbeQ","Kelly",3.6,42
"639",134,253,192,"s4KStnskUK-RWfGRCLoPYQ","Daisy",3.69,258
"640",1,2,1,"i9gB_ZUD2KD97J3Ggybq1w","Donna",5,4
"641",24,42,16,"_qQJEA45k_E6EGE7vuzUDA","Mrs.",3.38,16
"642",1,8,1,"PWRlHhq_3rzGaKDF9cFg2g","Wally",4.57,7
"643",0,2,2,"MSAsnkR6N0ls6MwV8EctRg","Michael",5,2
"644",98,381,147,"TD96-CLt1HpqDF06SLZwZQ","Alicia",3.79,404
"645",1,24,3,"hGxsYwRMYOAgwJAfOnHEAw","Bonnie",4.14,22
"646",2,15,0,"Bij_KBk0yxaiJsdzzTa8tA","Garrett",3.5,6
"647",6,36,9,"6gULsnrmD6fhLXk1DVycOg","Sheehan",4,10
"648",2,25,12,"xAFks90fpabaEAp-qQKwiQ","Jennifer",3.74,19
"649",0,8,7,"BxLlwLX9iT1A59F9axrjSw","Bryan",4.2,11
"650",0,0,0,"R4yHus6H2bTRCADegjZLYA","Nicole",4,1
"651",5,31,13,"U322_xjQjk7zFuIALsOFcQ","Stephanie",3.95,19
"652",8,20,12,"eXiHAxrnvE64j4wTEOTEMQ","Beth",3.9,20
"653",0,26,6,"Di_8AmiLBwNRrE68bsaLMw","Jen",3.47,15
"654",48,93,34,"Gcq-9mRx7lWkoHD4eo7sXg","surd",2.44,39
"655",0,17,1,"fVMcCSqSNvq3mrs11nj0fA","Debby",4,25
"656",0,1,1,"vbCa18fLhZ5c0s9-JbfCOQ","Jolie",4,3
"657",55,76,58,"LB7HoDg61yWP2CjrueeJUQ","OFFSHORE",3.54,28
"658",5,22,7,"Cc9N-0YpghkZrvPiNdL-mg","David",3.58,12
"659",7,18,6,"Zpo4Se-YXL2F96fCnc7tWg","Charles",4.11,9
"660",1,2,1,"_LxdVv-81bOCpo5asObxIg","Nick",2,3
